term_id,name,meta_key,meta_value
209955,Penry Pooch,restrict,1
209956,Pentatonix,restrict,1
209957,Pepe,restrict,1
209958,Pepe Le Pew,restrict,1
209959,Peppa Pig,restrict,1
209960,Pepsi,restrict,1
209961,Perch King,restrict,1
209962,Pere Ubu,restrict,1
209963,Perfect for,restrict,"0"
209964,Perfect gift,restrict,1
209965,Periodic Table Mug – I Use This Mug Periodically,restrict,1
209966,Pernambuco,restrict,1
209967,Perodua,restrict,1
209968,Perrier,restrict,1
209969,Perrier Jouët,restrict,1
209970,Perry Ellis,restrict,1
209971,Persian,restrict,1
209972,Persol,restrict,1
209973,Person of Interest,restrict,1
209974,Pest Control,restrict,1
209975,Pet Shop Boys,restrict,1
209976,Pete Townshend,restrict,1
209977,Peter,restrict,1
209978,Peter Berg,restrict,1
209979,Peter Buck,restrict,1
209980,Peter Criss,restrict,1
209981,Peter Dinklage,restrict,1
209982,Peter Facinelli,restrict,1
209983,Peter Falk,restrict,1
209984,Peter Frampton,restrict,1
209985,Peter Gabriel,restrict,1
209986,Peter Griffin,restrict,1
209987,Peter Sellers,restrict,1
209988,Peter Tork,restrict,1
209989,Peter Tosh,restrict,1
209990,"Peter, Paul and Mary",restrict,1
209991,Petit Bateau,restrict,1
209992,Petticoat Junction,restrict,1
209993,Peugeot,restrict,1
209994,Pharrell Williams,restrict,1
209995,Phil Anselmo,restrict,1
209996,Phil Collins,restrict,1
209997,Philadelphia,restrict,"0"
209998,Philadelphia 76ers,restrict,1
209999,Philadelphia Eagles,restrict,1
210000,Philadelphia Flyers,restrict,1
210001,Philadelphia Phillies,restrict,1
210002,Philadelphia Sixers,restrict,1
210003,Philadelphia Union,restrict,1
210004,Philip Seymour Hoffman,restrict,1
210005,Philipp Lahm,restrict,1
210006,Philosophy,restrict,1
210007,Phineas and Ferb,restrict,1
210008,Phish,restrict,1
210009,Phoenix Suns,restrict,1
210010,Piaggio,restrict,1
210011,Piccolo,restrict,1
210012,Pidgeot,restrict,1
210013,Pidgeotto,restrict,1
210014,Pidgey,restrict,1
210015,Pierce Brosnan,restrict,1
210016,Pierre Balmain,restrict,1
210017,Pierre Cardin,restrict,1
210018,Pierre Garçon,restrict,1
210019,Pierre-Emerick Aubameyang,restrict,1
210020,Pikachu,restrict,1
210021,Pikachu! and Pokémon: Let’s Go,restrict,1
210022,Pimkie,restrict,1
210023,Pink Floyd,restrict,1
210024,Pinko,restrict,1
210025,Pinky and the Brain,restrict,1
210026,Pinot noir,restrict,1
210027,Pinsir,restrict,1
210028,Piquadro,restrict,1
210029,Pirates of The Caribbean,restrict,1
210030,Pisco,restrict,1
210031,Pissed Off Bastards of Bloomington,restrict,1
210032,Pita Pit,restrict,1
210033,Pitbull,restrict,1
210034,Pitbull (rapper),restrict,1
210035,Pitbull Cursed,restrict,1
210036,Pittsburgh Penguins,restrict,1
210037,Pittsburgh Pirates,restrict,1
210038,Pittsburgh Steelers,restrict,1
210039,Pixar,restrict,1
210040,Pixie Lott,restrict,1
210041,Pixies,restrict,1
210042,Pizza,restrict,"0"
210043,Plants vs. Zombies,restrict,1
210044,Platanias FC,restrict,1
210045,Playboy,restrict,1
210046,PlayerUnknown's Battlegrounds,restrict,1
210047,Plus free,restrict,1
210048,Plzen,restrict,1
210049,Pocahontas,restrict,1
210050,Pocari Sweat,restrict,1
210051,Poco,restrict,1
210052,Podbrezova,restrict,1
210053,Podolsk,restrict,1
210054,Point Break,restrict,1
210055,Pokémon,restrict,1
210056,Pokémon Diamond and Pearl,restrict,1
210057,Pokémon Emerald,restrict,1
210058,Pokémon FireRed and LeafGreen,restrict,1
210059,Pokémon Go,restrict,1
210060,Pokémon Red and Blue,restrict,1
210061,Pokémon Ruby and Sapphire,restrict,1
210062,Pokémon X and Y,restrict,1
210063,Pokémon Yellow,restrict,1
210064,Pokémon: Let’s Go,restrict,1
210065,Pokemon,restrict,1
210066,Pokemon Ultra,restrict,1
210067,Polaris,restrict,1
210068,Pole Dancing Unicorn,restrict,1
210069,Polini,restrict,1
210070,Poliwag,restrict,1
210071,Poliwhirl,restrict,1
210072,Poliwrath,restrict,1
210073,Polo Ralph Lauren,restrict,1
210074,Pomellato,restrict,1
210075,Pong,restrict,1
210076,Pontiac,restrict,1
210077,Ponyta,restrict,1
210078,Pooch Hall,restrict,1
210079,Poop Emoji,restrict,1
210080,Popeye,restrict,1
210081,Popeyes Louisiana Kitchen,restrict,1
210082,Porky Pig,restrict,1
210083,Porsche,restrict,1
210084,Portal 2,restrict,1
210085,Portishead,restrict,1
210086,Portland Timbers,restrict,1
210087,Portland Trail Blazers,restrict,1
210088,Porygon,restrict,1
210089,Pound cake,restrict,1
210090,Power Rangers,restrict,1
210091,Power Rangers Dino Charge,restrict,1
210092,Power Rangers Jungle Fury,restrict,1
210093,Power Rangers Lightspeed Rescue,restrict,1
210094,Power Rangers Lost Galaxy,restrict,1
210095,Power Rangers Megaforce,restrict,1
210096,Power Rangers Mystic Force,restrict,1
210097,Power Rangers Ninja Storm,restrict,1
210098,Power Rangers Operation Overdrive,restrict,1
210099,Power Rangers RPM,restrict,1
210100,Power Rangers Samurai,restrict,1
210101,Power Rangers Time Force,restrict,1
210102,Power Rangers Wild Force,restrict,1
210103,Power Rangers Zeo,restrict,1
210104,Power Rangers in Space,restrict,1
210105,Power Stone,restrict,1
210106,Prada,restrict,1
210107,Praga,restrict,1
210108,Preacher,restrict,1
210109,Premier,restrict,1
210110,Premium Quality,restrict,1
210111,Presov,restrict,1
210112,Preston,restrict,1
210113,Pret a Manger,restrict,1
210114,Pretty Woman,restrict,1
210115,Preussen Munster,restrict,1
210116,Primeape,restrict,1
210117,Prince,restrict,1
210118,Prince (musician),restrict,1
210119,Prince of Persia,restrict,1
210120,Princess Mononoke,restrict,1
210121,Princess Zelda,restrict,1
210122,Priscilla Presley,restrict,1
210123,Prison Break,restrict,1
210124,Professional quality,restrict,1
210125,Proton,restrict,1
210126,Psyduck,restrict,1
210127,Public Enemy,restrict,1
210128,Puch,restrict,1
210129,Puffy AmiYumi,restrict,1
210130,Pulp,restrict,1
210131,Pulp Fiction,restrict,1
210132,Puma SE,restrict,1
210133,Pumbaa,restrict,1
210134,Punch-Out!!,restrict,1
210135,Puskas Academy,restrict,1
210136,Q anon,restrict,1
210137,QPR,restrict,1
210138,Qanon,restrict,1
210139,Qdoba Mexican Grill,restrict,1
210140,Quantico,restrict,1
210141,Quantum Leap,restrict,1
210142,Queen,restrict,1
210143,Queen Latifah,restrict,1
210144,Quentin Tarantino,restrict,1
210145,Quicksilver (comics),restrict,1
210146,Quiksilver,restrict,1
210147,Quincy,restrict,1
210148,Quiznos,restrict,1
210149,Röyksopp,restrict,1
210150,R. Kelly,restrict,1
210151,R.E.M.,restrict,1
210152,RB Leipzig,restrict,1
210153,RC Cola,restrict,1
210154,REO Speedwagon,restrict,1
210155,RICE OWLS,restrict,1
210156,RICK AND MORTY,restrict,1
210157,RISE AGAINST,restrict,1
210158,ROBLOX WOMAN,restrict,1
210159,RUSSIAN STANDARD,restrict,1
210160,RUTGERS SCARLET KNIGHTS,restrict,1
210161,RVCA,restrict,1
210162,Rabbids Kingdom Battle,restrict,1
210163,Rachel Hargrove,restrict,1
210164,Radamel Falcao García,restrict,1
210165,Radiohead,restrict,1
210166,Rage Against The Machine,restrict,1
210167,Raichu,restrict,1
210168,Raiden,restrict,1
210169,Rainn Wilson,restrict,1
210170,Raising Cane's Chicken Fingers,restrict,1
210171,Raising Hope,restrict,1
210172,Rajon Rondo,restrict,1
210173,Rakuten Gold. Eagles,restrict,1
210174,"Ralph &amp; Russo",restrict,1
210175,Ralph Fiennes,restrict,1
210176,Ralph Lauren,restrict,1
210177,Ralphie May,restrict,1
210178,Rami Malek,restrict,1
210179,Ramones,restrict,1
210180,Randers FC,restrict,1
210181,Random-access memory,restrict,1
210182,Randy Couture,restrict,1
210183,Randy Orton,restrict,1
210184,Randy Rhoads,restrict,1
210185,Randy Savage,restrict,1
210186,Range Rover,restrict,1
210187,Rangers,restrict,1
210188,Raphael,restrict,1
210189,Rapid Vienna,restrict,1
210190,Rapidash,restrict,1
210191,Rapunzel,restrict,1
210192,Rascal Flatts,restrict,1
210193,Rat Pack,restrict,1
210194,"Ratchet &amp; Clank",restrict,1
210195,Raticate,restrict,1
210196,Rattata,restrict,1
210197,Raven,restrict,1
210198,Ravenclaw,restrict,1
210199,Ray Allen,restrict,1
210200,Ray Charles,restrict,1
210201,Ray Davies,restrict,1
210202,Ray Donovan,restrict,1
210203,Ray J,restrict,1
210204,Ray Liotta,restrict,1
210205,Ray Manzarek,restrict,1
210206,Ray Romano,restrict,1
210207,Ray-Ban,restrict,1
210208,Rayman,restrict,1
210209,Raymond Weil,restrict,1
210210,Rbg,restrict,1
210211,Re-Volt,restrict,1
210212,Reading,restrict,"0"
210213,Ready to ship,restrict,1
210214,Real Madrid,restrict,1
210215,Real Salt Lake,restrict,1
210216,Real Sociedad,restrict,1
210217,Reba Mcentire,restrict,1
210218,Rebecca Black,restrict,1
210219,"Red &amp; White",restrict,1
210220,Red Bull,restrict,1
210221,Red Dead Redemption,restrict,1
210222,Red Hot Chili Peppers,restrict,1
210223,Red Robin,restrict,1
210224,Red Rooster,restrict,1
210225,Red Vines,restrict,1
210226,Red Wing Shoes,restrict,1
210227,Red velvet cake,restrict,1
210228,Redd Foxx,restrict,1
210229,Reebok,restrict,1
210230,Reese Witherspoon,restrict,1
210231,Regalo,restrict,1
210232,Regalo Movie,restrict,1
210233,Regensburg,restrict,1
210234,Renault,restrict,1
210235,Rennes,restrict,1
210236,Replay,restrict,1
210237,Reservoir Dogs,restrict,1
210238,Resident Evil,restrict,1
210239,Responders,restrict,1
210240,Rest in peace,restrict,1
210241,Retail box,restrict,1
210242,Rev Run,restrict,1
210243,Revenge,restrict,1
210244,Revlon,restrict,1
210245,Rex Brown,restrict,1
210246,Rexona,restrict,1
210247,Rey Mysterio,restrict,1
210248,Rhydon,restrict,1
210249,Rhyhorn,restrict,1
210250,Ribena,restrict,1
210251,Ric Flair,restrict,1
210252,Ricardo Montaner,restrict,1
210253,Rice cake,restrict,1
210254,Richard Gere,restrict,1
210255,Richard Harris,restrict,1
210256,Richard Pryor,restrict,1
210257,Richard Rodgers,restrict,1
210258,Richard Simmons,restrict,1
210259,Richard castle,restrict,1
210260,Richie Sambora,restrict,1
210261,Ricky Martin,restrict,1
210262,Ricky Nelson,restrict,1
210263,Ricky Rubio,restrict,1
210264,Ridiculousness,restrict,1
210265,Rihanna,restrict,1
210266,Rimmel,restrict,1
210267,Rimowa,restrict,1
210268,Ringo Starr,restrict,1
210269,Rise of the Tomb Raider,restrict,1
210270,Rita Ora,restrict,1
210271,Ritchie Blackmore,restrict,1
210272,Riven,restrict,1
210273,River Island,restrict,1
210274,River Phoenix,restrict,1
210275,Road Dogg,restrict,1
210276,Rob Gronkowski,restrict,1
210277,Rob Halford,restrict,1
210278,Rob Lowe,restrict,1
210279,Rob Reiner,restrict,1
210280,Rob Schneider,restrict,1
210281,Rob Van Dam,restrict,1
210282,Robben Ford,restrict,1
210283,Robbie Williams,restrict,1
210284,Robert Cray,restrict,1
210285,Robert De Niro,restrict,1
210286,Robert Duvall,restrict,1
210287,Robert Lewandowski,restrict,1
210288,Robert Pattinson,restrict,1
210289,Robert Plant,restrict,1
210290,Robert Redford,restrict,1
210291,Robert Trujillo,restrict,1
210292,Roberto Benigni,restrict,1
210293,Roberto Cavalli,restrict,1
210294,Roberto Clemente,restrict,1
210295,Robin Gibb,restrict,1
210296,Robin Harris,restrict,1
210297,Robin Thicke,restrict,1
210298,Robin Williams,restrict,1
210299,Robin van Persie,restrict,1
210300,Roblox,restrict,1
210301,Roblox Kitty,restrict,1
210302,Robot Chicken,restrict,1
210303,Robyn,restrict,1
210304,Rock Band,restrict,1
210305,Rock candy,restrict,1
210306,Rocko's Modern Life,restrict,1
210307,Rocky Marciano,restrict,1
210308,Rod Stewart,restrict,1
210309,Roda,restrict,1
210310,Rodarte,restrict,1
210311,Rodney Dangerfield,restrict,1
210312,"Roger &amp; Gallet",restrict,1
210313,Roger Taylor,restrict,1
210314,Roger Waters,restrict,1
210315,Rogle,restrict,1
210316,Rolex,restrict,1
210317,RollerCoaster Tycoon,restrict,1
210318,Rollerblades,restrict,1
210319,Rolls Royce,restrict,1
210320,Romain Duris,restrict,1
210321,Roman Reigns,restrict,1
210322,Romany Malco,restrict,1
210323,Romeo Miller,restrict,1
210324,Romeo and Juliet,restrict,1
210325,Ron Howard,restrict,1
210326,Ron Livingston,restrict,1
210327,Ron Perlman,restrict,1
210328,Ron White,restrict,1
210329,Ron Zacapa Centenario,restrict,1
210330,Ronald Reagan,restrict,1
210331,Ronda Rousey,restrict,1
210332,Ronin,restrict,1
210333,Ronnie James Dio,restrict,1
210334,Ronnie Lane,restrict,1
210335,Ronnie Milsap,restrict,1
210336,Ronnie Wood,restrict,1
210337,Root beer,restrict,1
210338,Roronoa Zoro,restrict,1
210339,Rory Gallagher,restrict,1
210340,Roseanne,restrict,1
210341,Rosebud Motel,restrict,1
210342,Ross County,restrict,1
210343,Ross Lynch,restrict,1
210344,Rovaniemi,restrict,1
210345,Roxette,restrict,1
210346,Roxy Music,restrict,1
210347,Roy Orbison,restrict,1
210348,Royal Enfield,restrict,1
210349,RuPaul,restrict,1
210350,RuPaul's,restrict,1
210351,Rubik's Cube,restrict,1
210352,Rudar,restrict,1
210353,Rudy,restrict,1
210354,Rugrats,restrict,1
210355,Ruinart,restrict,1
210356,Rum cake,restrict,1
210357,Run-D.M.C,restrict,1
210358,Run-D.M.C.,restrict,1
210359,Runaway Bride,restrict,1
210360,RuneScape,restrict,1
210361,Rush,restrict,1
210362,Russell Brand,restrict,1
210363,Russell Crowe,restrict,1
210364,Russell Westbrook,restrict,1
210365,Russell Wilson,restrict,1
210366,Rust,restrict,1
210367,Ruzomberok,restrict,1
210368,Ryan Dunn,restrict,1
210369,Ryan Gosling,restrict,1
210370,Ryan Guzman,restrict,1
210371,Ryan Hansen,restrict,1
210372,Ryan Lewis,restrict,1
210373,Ryan Phillippe,restrict,1
210374,Ryan Reynolds,restrict,1
210375,Ryan Sheckler,restrict,1
210376,Ryan Tedder,restrict,1
210377,Rye whiskey,restrict,1
210378,Ryland Adams,restrict,1
210379,Ryu,restrict,1
210380,Ryu Hayabusa,restrict,1
210381,Ryuk,restrict,1
210382,Sábado Gigante,restrict,1
210383,S Club,restrict,1
210384,S.Oliver,restrict,1
210385,SAN DIEGO STATE AZTECS,restrict,1
210386,SC Freiburg,restrict,1
210387,SEAT,restrict,1
210388,SELENA QUEEN,restrict,1
210389,SG Dynamo Dresden,restrict,1
210390,SIPSMITH,restrict,1
210391,SJK,restrict,1
210392,SK Wyverns,restrict,1
210393,SKA St. Petersburg,restrict,1
210394,SKYY,restrict,1
210395,SMIRNOFF,restrict,1
210396,SMU MUSTANGS,restrict,1
210397,SNOOPY,restrict,1
210398,SOUTH ALABAMA JAGUARS,restrict,1
210399,SOUTH CAROLINA GAMECOCKS,restrict,1
210400,SOUTH FLORIDA BULLS,restrict,1
210401,SOUTHERN MISS GOLDEN EAGLES,restrict,1
210402,SPONGEBOB,restrict,1
210403,STANFORD CARDINAL,restrict,1
210404,STARBUCKS,restrict,1
210405,STONY BROOK SEAWOLVES,restrict,1
210406,SU2C,restrict,1
210407,SV Werder Bremen,restrict,1
210408,SV Werder Bremen II,restrict,1
210409,SVEDKA,restrict,1
210410,SWAGAZON,restrict,1
210411,SYM Motors,restrict,1
210412,SYRACUSE ORANGE,restrict,1
210413,Sabrina,restrict,1
210414,Sabrina Carpenter,restrict,1
210415,Sacha Baron Cohen,restrict,1
210416,Sacramento Kings,restrict,1
210417,Sacred,restrict,1
210418,Sade Diamond Life,restrict,1
210419,SaiPa,restrict,1
210420,Sailor Moon,restrict,1
210421,Saints Row,restrict,1
210422,Sakhnin,restrict,1
210423,Salavat Ufa,restrict,1
210424,Salford Red Devils,restrict,1
210425,Sally,restrict,1
210426,Sally Hansen,restrict,1
210427,Salman Ahmad,restrict,1
210428,Salomon,restrict,1
210429,Salty Vibes,restrict,1
210430,Salvatore Ferragamo,restrict,1
210431,Salzburg,restrict,1
210432,Sam Ash,restrict,1
210433,Sam Bradford,restrict,1
210434,Sam Elliott,restrict,1
210435,Sam Fisher,restrict,1
210436,Sam Raimi,restrict,1
210437,Sam Rockwell,restrict,1
210438,Sam Smith,restrict,1
210439,Sam Worthington,restrict,1
210440,Sam and Dave,restrict,1
210441,Sammy Hagar (The Red Rocker),restrict,1
210442,Samoa Joe,restrict,1
210443,Sampdoria,restrict,1
210444,Samsung Lions,restrict,1
210445,Samuel Adams,restrict,1
210446,Samuel L. Jackson,restrict,1
210447,Samus Aran,restrict,1
210448,San Antonio Spurs,restrict,1
210449,San Diego Padres,restrict,1
210450,San Francisco 49ers,restrict,1
210451,San Francisco Giants,restrict,1
210452,San Jose Earthquakes,restrict,1
210453,San Jose Sharks,restrict,1
210454,San Salvador,restrict,1
210455,Sandhausen,restrict,1
210456,Sandshrew,restrict,1
210457,Sandslash,restrict,1
210458,Sandy Leah,restrict,1
210459,Sanka,restrict,1
210460,Sanrio,restrict,1
210461,Santana,restrict,1
210462,Santo Domingo,restrict,1
210463,Sarah Jessica Parker,restrict,1
210464,Sasha Banks,restrict,1
210465,Saskatchewan Roughriders,restrict,1
210466,Sassuolo,restrict,1
210467,Sassy Cat,restrict,1
210468,Satisfaction,restrict,1
210469,Saturday Night Live,restrict,1
210470,Saucony,restrict,1
210471,Sauza Tequila,restrict,1
210472,Save $,restrict,1
210473,Save cash,restrict,1
210474,Save money,restrict,1
210475,Saved by the Bell,restrict,1
210476,Saving Private Ryan,restrict,1
210477,Sbarro,restrict,1
210478,Scent of a Woman,restrict,1
210479,Schalke,restrict,1
210480,Schindler's List,restrict,1
210481,Schitt’s Creek,restrict,1
210482,Schitt Creek,restrict,1
210483,Schitt's Creek,restrict,1
210484,Schitts Creek,restrict,1
210485,Schlotzsky's,restrict,1
210486,Schwenninger,restrict,1
210487,Schweppes,restrict,1
210488,Scooby-Doo,restrict,1
210489,Scorpion,restrict,1
210490,Scorpions,restrict,1
210491,Scott Baio,restrict,1
210492,Scott Eastwood,restrict,1
210493,Scottie Pippen,restrict,1
210494,Scream,restrict,1
210495,Scream Film,restrict,1
210496,Scrooge McDuck,restrict,1
210497,Scrub,restrict,1
210498,Scrubs,restrict,1
210499,Scyther,restrict,1
210500,Seadra,restrict,1
210501,Seafolly,restrict,1
210502,Seagram,restrict,1
210503,Seaking,restrict,1
210504,Sean Astin,restrict,1
210505,Sean Bean,restrict,1
210506,Sean Combs,restrict,1
210507,Sean Connery,restrict,1
210508,Sean Faris,restrict,1
210509,Sean Hayes,restrict,1
210510,Sean Kingston,restrict,1
210511,Sean Patrick Flanery,restrict,1
210512,Sean Penn,restrict,1
210513,Seann William Scott,restrict,1
210514,Seattle Mariners,restrict,1
210515,Seattle Seahawks,restrict,1
210516,Seattle Sounders FC,restrict,1
210517,Seattle's Best Coffee,restrict,1
210518,Sebastian Stan,restrict,1
210519,Secret of Mana,restrict,1
210520,Seel,restrict,1
210521,Seen on tv,restrict,1
210522,Seibu Lions,restrict,1
210523,Seiko,restrict,1
210524,Seinfeld,restrict,1
210525,Selena,restrict,1
210526,Selena Gomez,restrict,1
210527,Selena Unique,restrict,1
210528,Senica,restrict,1
210529,Senseo,restrict,1
210530,Sensitive,restrict,1
210531,Seohyun,restrict,1
210532,Sephiroth,restrict,1
210533,Sephora,restrict,1
210534,Serge Ibaka,restrict,1
210535,Sergio Agüero,restrict,1
210536,Sergio Ramos,restrict,1
210537,Sergio Rossi,restrict,1
210538,Sergio Tacchini,restrict,1
210539,Sesame Street,restrict,1
210540,Seth Green,restrict,1
210541,Seth MacFarlane,restrict,1
210542,Seth Meyers,restrict,1
210543,Seth Rogen,restrict,1
210544,Seth Rollins,restrict,1
210545,Seuss,restrict,1
210546,Seven,restrict,1
210547,Severus Snape,restrict,1
210548,Sevilla,restrict,1
210549,Sex Pistols,restrict,1
210550,Sex Toy,restrict,1
210551,Shades of blue,restrict,1
210552,Shadow of the Colossus,restrict,1
210553,Shadow the Hedgehog,restrict,1
210554,Shadowgun,restrict,1
210555,Shaggy Rogers,restrict,1
210556,Shahrukh Khan,restrict,1
210557,Shake Shack,restrict,1
210558,Shakhtar Donetsk,restrict,1
210559,Shakira,restrict,1
210560,Shane Dawson,restrict,1
210561,Shane Filan,restrict,1
210562,Shane Harper,restrict,1
210563,Shane McMahon,restrict,1
210564,Shanghai,restrict,1
210565,Shania Twain,restrict,1
210566,Shaquille O'Neal,restrict,1
210567,Shark Week,restrict,1
210568,Shawn Mendes,restrict,1
210569,Shawn Michaels,restrict,1
210570,She's A Catch,restrict,1
210571,She's All That,restrict,1
210572,She-Ra,restrict,1
210573,Sheamus,restrict,1
210574,Sheffield Utd,restrict,1
210575,Sheffield Wed,restrict,1
210576,Shellder,restrict,1
210577,Shemar Moore,restrict,1
210578,Sherco,restrict,1
210579,Sherina Munaf,restrict,1
210580,Sheryl Crow,restrict,1
210581,Shia LaBeouf,restrict,1
210582,Shinsuke Nakamura,restrict,1
210583,Ships faster,restrict,1
210584,Shiseido,restrict,1
210585,Shmona,restrict,1
210586,Shochu,restrict,1
210587,Shop with confidence,restrict,1
210588,Shrek,restrict,1
210589,Sibir Novosibirsk,restrict,1
210590,Sid Meier's Pirates!,restrict,1
210591,Sid Vicious,restrict,1
210592,Sidney Lumet,restrict,1
210593,Sidney Poitier,restrict,1
210594,Sidral Mundet,restrict,1
210595,Sigma Olomouc,restrict,1
210596,Silkeborg,restrict,1
210597,SimCity,restrict,1
210598,Simba,restrict,1
210599,Simon Helberg,restrict,1
210600,Simon Pegg,restrict,1
210601,Simon Rex,restrict,1
210602,Simple Man,restrict,1
210603,Simple Minds,restrict,1
210604,Simply Red,restrict,1
210605,Singles,restrict,1
210606,Singles Film,restrict,1
210607,Sion,restrict,1
210608,Siouxsie and the Banshees,restrict,1
210609,Sirius,restrict,1
210610,Sisley,restrict,1
210611,Sisqó,restrict,1
210612,Sister Act,restrict,1
210613,Siwon Choi,restrict,1
210614,Skagen,restrict,1
210615,Skechers,restrict,1
210616,Skeletor,restrict,1
210617,Skelleftea,restrict,1
210618,Skins,restrict,1
210619,Skirt,restrict,1
210620,Skull fight like a girl breast cancer awareness,restrict,1
210621,Skullgirls,restrict,1
210622,Skyhawk,restrict,1
210623,Skylar Astin,restrict,1
210624,Slam dunk,restrict,1
210625,Slavia Prague,restrict,1
210626,Slayer,restrict,1
210627,Sleater-Kinney,restrict,1
210628,Sleepy Hollow,restrict,1
210629,Slipknot,restrict,1
210630,Slovacko,restrict,1
210631,Slovan Bratislava,restrict,1
210632,Slowbro,restrict,1
210633,Slowpoke,restrict,1
210634,Sly Cooper,restrict,1
210635,Sly and the Family Stone,restrict,1
210636,Slytherin Quidditch,restrict,1
210637,Slytherine,restrict,1
210638,Smallville,restrict,1
210639,Smart House,restrict,1
210640,Smashing Pumpkins,restrict,1
210641,Smoke,restrict,1
210642,Smoking,restrict,1
210643,Smurfette,restrict,1
210644,Smyrnis,restrict,1
210645,Snake,restrict,"0"
210646,Snapple,restrict,1
210647,Snickers,restrict,1
210648,"Snooki &amp; Jwoww",restrict,1
210649,Snoop Dogg,restrict,1
210650,Snorlax,restrict,1
210651,Snow White,restrict,1
210652,Snuggle,restrict,1
210653,Sochi,restrict,1
210654,SodaStream,restrict,1
210655,Sofia the First,restrict,1
210656,Soma,restrict,1
210657,Son Goku,restrict,1
210658,Sonderjyske,restrict,1
210659,Sonic Drive-In,restrict,1
210660,Sonic Generations,restrict,1
210661,Sonic Youth,restrict,1
210662,Sonic the Hedgehog,restrict,1
210663,Sonnenhof Grossaspach,restrict,1
210664,Sonny Bono,restrict,1
210665,Sons of Anarchy,restrict,1
210666,Sora,restrict,1
210667,Soulcalibur,restrict,1
210668,Soulja Boy,restrict,1
210669,Soundgarden,restrict,1
210670,South Park,restrict,1
210671,South Sydney Rabbitohs,restrict,1
210672,Southampton,restrict,1
210673,Southern Comfort,restrict,1
210674,Sp. Moscow,restrict,1
210675,Space Invaders,restrict,1
210676,Space Jam,restrict,1
210677,Spal,restrict,1
210678,Spandau Ballet,restrict,1
210679,Spanx,restrict,1
210680,Sparta Prague,restrict,1
210681,Sparta Rotterdam,restrict,1
210682,Spartacus (TV series),restrict,1
210683,Spearow,restrict,1
210684,Special offer,restrict,1
210685,Special promo,restrict,1
210686,Speed Racer,restrict,1
210687,Speedy Gonzales,restrict,1
210688,Spencer Tracy,restrict,1
210689,Sperry Top-Sider,restrict,1
210690,Spice Girl,restrict,1
210691,Spice Girls,restrict,1
210692,Spike Jonze,restrict,1
210693,Spike Lee,restrict,1
210694,Spinach,restrict,1
210695,Spirited Away,restrict,1
210696,Splash Brothers,restrict,1
210697,Splatoon,restrict,1
210698,Splatoon 2,restrict,1
210699,Spoken Reasons,restrict,1
210700,Sponge cake,restrict,1
210701,SpongeBob SquarePants,restrict,1
210702,SpongeBob SquarePants: Battle for Bikini Bottom,restrict,1
210703,Spore,restrict,1
210704,SportsCenter,restrict,1
210705,Spring sale,restrict,1
210706,Sprite,restrict,1
210707,Spyker Cars,restrict,1
210708,Spyro the Dragon,restrict,1
210709,Squeeze,restrict,1
210710,Squidward Tentacles,restrict,1
210711,Squirt,restrict,1
210712,Squirtle,restrict,1
210713,Sri Lanka,restrict,1
210714,St Etienne,restrict,1
210715,St Helens,restrict,1
210716,St Johnstone,restrict,1
210717,St. Gallen,restrict,1
210718,St. George Illawarra Dragons,restrict,1
210719,St. Liege,restrict,1
210720,St. Louis Blues,restrict,1
210721,St. Louis Cardinals,restrict,1
210722,St. Pauli,restrict,1
210723,St. Polten,restrict,1
210724,St. Truiden,restrict,1
210725,St.Louis Cardinals,restrict,1
210726,Stal Kamianske,restrict,1
210727,Stan Lee,restrict,1
210728,Stana katic,restrict,1
210729,Standup To Cancer,restrict,1
210730,Stanley Brothers,restrict,1
210731,Stanley Tucci,restrict,1
210732,Star Motorcycles,restrict,1
210733,Star Trek,restrict,1
210734,Star Trek: Enterprise,restrict,1
210735,Star Trek: The Animated Series,restrict,1
210736,Star Trek: The Next Generation,restrict,1
210737,Star Trek: Voyager,restrict,1
210738,Star War,restrict,1
210739,Star Wars,restrict,1
210740,Star Wars Jedi Knight,restrict,1
210741,Star Wars: The Force Unleashed,restrict,1
210742,Star Wars: The Old Republic,restrict,1
210743,Star-crossed,restrict,1
210744,StarCraft,restrict,1
210745,Starbugs,restrict,1
210746,Starburst,restrict,1
210747,Stargate,restrict,1
210748,Stargate Atlantis,restrict,1
210749,Stargate SG-1,restrict,1
210750,Stargate Universe,restrict,1
210751,Starmie,restrict,1
210752,Starship Troopers,restrict,1
210753,Staryu,restrict,1
210754,Steak 'n Shake,restrict,1
210755,Steely Dan,restrict,1
210756,Stella Artois,restrict,1
210757,Stella McCartney,restrict,1
210758,Stellan Skarsgård,restrict,1
210759,Stephan El Shaarawy,restrict,1
210760,Stephanie McMahon,restrict,1
210761,Stephen Colbert,restrict,1
210762,Stephen Curry,restrict,1
210763,Stephen Stills,restrict,1
210764,Stepmom,restrict,1
210765,Stepmom Film,restrict,1
210766,Stereophonics,restrict,1
210767,Sterling Knight,restrict,1
210768,Steve Buscemi,restrict,1
210769,Steve Carell,restrict,1
210770,Steve Earle,restrict,1
210771,Steve Harvey,restrict,1
210772,Steve Madden,restrict,1
210773,Steve Martin,restrict,1
210774,Steve McQueen,restrict,1
210775,Steve Miller,restrict,1
210776,Steve Miller Band,restrict,1
210777,Steve Morse,restrict,1
210778,Steve Nash,restrict,1
210779,Steve Smith,restrict,1
